id,task,day,employee,complexity,clarity,time,train
id646,a,e,b,0.808,0.412,,0
id647,h,d,f,0.241,0.685,252.906,1
id648,d,b,h,0.311,0.427,193.926,1
id649,b,c,a,0.225,0.568,268.446,1
id650,e,d,g,0.24,0.733,,0
id651,h,c,d,0.191,0.666,,0
id652,c,d,d,0.245,0.349,,0
id653,c,b,f,0.535,0.388,218.107,1
id654,d,a,e,0.779,0.156,211.545,1
id655,d,a,f,0.906,0.563,285.023,1
id656,a,b,f,0.249,0.357,245.675,1
id657,d,a,i,0.21,0.555,431.929,1
id658,g,a,h,0.77,0.445,,0
id659,b,b,a,0.346,0.651,,0
id660,e,c,h,0.153,0.551,277.524,1
id661,e,b,d,0.111,0.614,,0
id662,f,b,b,0.484,0.581,182.224,1
id663,a,e,a,0.873,0.503,,0
id664,e,c,c,0.423,0.424,217.127,1
id665,f,a,b,0.633,0.506,,0
id666,a,d,c,0.546,0.351,435.91,1
id667,e,c,c,0.297,0.787,153.681,1
id668,e,c,j,0.516,0.498,321.219,1
id669,b,a,f,0.482,0.455,300.43,1
id670,a,c,g,0.524,0.517,,0
id671,g,d,g,0.7,0.396,236.552,1
id672,d,d,d,0.989,0.315,,0
id673,b,a,f,0.09,0.572,,0
id674,f,a,b,0.828,0.454,,0
id675,g,c,c,0.26,0.58,192.923,1
id676,d,b,e,0.572,0.455,231.999,1
id677,d,b,e,0.272,0.571,114.981,1
id678,d,c,a,0.192,0.247,,0
id679,h,a,c,0.101,0.611,206.794,1
id680,f,d,b,0.972,0.491,,0
id681,b,a,j,0.536,0.551,,0
id682,b,b,j,0.154,0.474,264.323,1
id683,b,e,e,0.43,0.581,276.37,1
id684,b,d,g,0.394,0.486,232.36,1
id685,a,d,i,0.727,0.551,,0
id686,a,e,g,0.588,0.326,254.122,1
id687,c,c,f,0.27,0.437,,0
id688,e,c,b,0.692,0.358,217.465,1
id689,d,d,b,0.846,0.588,,0
id690,h,e,j,0.121,0.711,,0
id691,g,e,a,0.501,0.506,,0
id692,a,c,f,0.37,0.721,206.932,1
id693,e,b,j,0.839,0.414,,0
id694,d,d,e,0.626,0.389,,0
id695,d,e,c,0.332,0.496,,0
id696,a,a,i,0.48,0.456,269.875,1
id697,d,e,c,0.464,0.338,230.2,1
id698,e,e,d,0.428,0.552,222.624,1
id699,h,b,a,0.287,0.482,,0
id700,c,c,h,0.34,0.46,,0
id701,c,b,e,0.397,0.664,97.355,1
id702,f,e,b,0.836,0.344,,0
id703,e,d,a,0.43,0.44,,0
id704,g,c,e,0.346,0.505,301.955,1
id705,b,e,h,0.602,0.422,321.577,1
id706,b,d,a,0.242,0.697,301.335,1
id707,c,b,h,0.362,0.641,,0
id708,d,d,b,0.74,0.377,158.933,1
id709,f,a,c,0.416,0.536,164.217,1
id710,e,a,a,0.531,0.4,354.384,1
id711,b,e,f,0.506,0.623,,0
id712,d,d,b,0.876,0.341,,0
id713,g,c,h,0.237,0.76,288.7,1
id714,f,c,g,0.753,0.597,,0
id715,g,e,c,0.348,0.622,206.069,1
id716,g,b,f,0.335,0.398,356.554,1
id717,a,a,j,0.979,0.383,,0
id718,b,a,b,0.38,0.49,,0
id719,b,a,j,0.762,0.468,,0
id720,f,c,d,0.438,0.559,252.2,1
id721,d,c,d,0.992,0.418,149.325,1
id722,d,e,i,0.513,0.453,,0
id723,b,b,h,0.663,0.517,,0
id724,a,d,b,0.732,0.325,215.323,1
id725,h,b,c,0.537,0.589,,0
id726,d,c,j,0.869,0.561,,0
id727,e,a,c,0.539,0.437,,0
id728,a,c,h,0.822,0.509,,0
id729,e,e,f,0.451,0.597,,0
id730,d,d,g,0.659,0.212,417.573,1
id731,a,e,c,0.889,0.61,320.447,1
id732,b,e,d,0.374,0.523,235.811,1
id733,d,c,i,0.125,0.648,176.661,1
id734,c,b,e,0.223,0.573,,0
id735,f,c,a,0.568,0.229,286.264,1
id736,b,c,c,0.548,0.68,,0
id737,b,d,i,0.746,0.285,384.768,1
id738,g,e,c,0.479,0.452,,0
id739,f,c,a,0.989,0.215,,0
id740,d,a,a,0.849,0.555,,0
id741,f,a,i,0.875,0.428,,0
id742,a,b,f,0.687,0.342,249.8,1
id743,g,d,h,0.29,0.695,,0
id744,c,e,a,0.717,0.426,248.614,1
id745,f,e,f,0.514,0.535,297.335,1
id746,c,c,d,0.302,0.663,103.405,1
id747,e,a,e,0.22,0.581,,0
id748,b,a,d,0.769,0.466,394.433,1
id749,e,c,f,0.94,0.381,,0
id750,a,c,c,0.582,0.459,,0
id751,b,b,a,0.518,0.4,355.259,1
id752,a,c,g,0.777,0.569,283.599,1
id753,g,d,g,0.445,0.496,233.807,1
id754,h,c,j,0.372,0.599,215.455,1
id755,d,b,a,0.942,0.489,,0
id756,b,a,c,0.264,0.564,,0
id757,a,b,b,0.894,0.469,307.177,1
id758,b,b,g,0.206,0.416,296.937,1
id759,a,e,f,0.927,0.306,,0
id760,g,a,h,0.442,0.578,264.461,1
id761,b,e,a,0.226,0.383,303.958,1
id762,f,d,i,0.555,0.531,,0
id763,b,c,c,0.15,0.642,360.198,1
id764,c,c,i,0.34,0.572,,0
id765,g,b,c,0.787,0.412,306.846,1
id766,d,a,b,0.55,0.672,249.363,1
id767,a,a,e,0.864,0.369,,0
id768,b,c,h,0.301,0.516,391.448,1
id769,a,d,b,0.164,0.618,,0
id770,g,c,b,0.414,0.351,191.304,1
id771,g,d,h,0.528,0.351,,0
id772,d,b,d,0.798,0.424,,0
id773,a,e,b,0.613,0.602,264.375,1
id774,f,b,f,0.581,0.329,213.067,1
id775,b,d,i,0.501,0.38,,0
id776,a,a,f,0.783,0.558,342.277,1
id777,f,a,f,0.099,0.51,174.365,1
id778,d,b,j,0.418,0.43,,0
id779,g,d,d,0.459,0.569,149.579,1
id780,c,c,a,0.129,0.517,270.237,1
id781,d,a,g,0.723,0.475,243.022,1
id782,b,b,e,0.321,0.539,326.336,1
id783,c,c,f,0.125,0.655,150.003,1
id784,c,c,b,0.262,0.643,180.553,1
id785,b,a,b,0.375,0.293,148.097,1
id786,e,e,a,0.825,0.519,,0
id787,g,b,j,0.14,0.519,,0
id788,h,a,j,0.533,0.563,185.294,1
id789,d,d,b,0.982,0.336,267.465,1
id790,c,b,a,0.322,0.602,224.205,1
id791,h,c,h,0.237,0.376,209.072,1
id792,a,b,c,0.775,0.588,228.251,1
id793,e,d,f,0.73,0.424,300.376,1
id794,h,c,g,0.427,0.605,258.567,1
id795,f,d,g,0.71,0.378,231.804,1
id796,f,b,g,0.651,0.513,,0
id797,d,d,e,0.467,0.592,251.133,1
id798,h,e,d,0.618,0.366,,0
id799,b,d,d,0.722,0.22,458.029,1
id800,e,a,h,0.576,0.399,,0
id801,d,a,d,0.208,0.47,,0
id802,g,e,d,0.532,0.437,,0
id803,b,e,h,0.469,0.524,265.347,1
id804,e,c,f,0.857,0.47,232.259,1
id805,h,d,d,0.116,0.371,,0
id806,c,e,g,0.666,0.53,,0
id807,h,d,g,0.613,0.541,,0
id808,h,a,g,0.491,0.503,,0
id809,h,b,h,0.02,0.609,249.172,1
id810,g,e,b,0.156,0.799,267.644,1
id811,d,b,c,0.831,0.388,421.527,1
id812,g,b,i,0.338,0.454,,0
id813,g,d,j,0.316,0.719,271.495,1
id814,h,e,i,0.383,0.6,,0
id815,b,d,g,0.349,0.561,293.588,1
id816,f,e,a,0.931,0.446,430.1,1
id817,c,e,j,0.513,0.519,,0
id818,e,b,a,0.306,0.464,206.641,1
id819,c,a,e,0.418,0.549,,0
id820,h,d,b,0.214,0.466,,0
id821,c,e,g,0.128,0.457,189.122,1
id822,d,a,c,0.633,0.439,256.096,1
id823,e,a,i,0.75,0.477,,0
id824,e,a,g,0.559,0.603,312.949,1
id825,b,a,b,0.455,0.264,,0
id826,d,b,f,0.739,0.432,,0
id827,h,b,d,0.098,0.487,130.966,1
id828,a,d,f,0.605,0.427,232.445,1
id829,a,d,f,0.166,0.515,291.202,1
id830,f,e,g,0.214,0.696,217.078,1
id831,f,d,e,0.978,0.472,293.06,1
id832,h,a,e,0.403,0.531,296.888,1
id833,g,a,e,0.558,0.533,,0
id834,f,e,c,0.791,0.579,,0
id835,c,b,h,0.202,0.516,,0
id836,a,d,e,0.513,0.201,342.078,1
id837,e,e,b,0.432,0.564,310.116,1
id838,b,d,i,0.239,0.738,200.269,1
id839,a,a,g,0.668,0.26,,0
id840,e,d,d,0.265,0.449,263.269,1
id841,a,d,h,0.775,0.381,,0
id842,h,d,a,0.138,0.473,172.061,1
id843,f,d,d,0.98,0.507,397.739,1
id844,d,e,b,0.603,0.579,,0
id845,e,a,d,0.329,0.651,,0
id846,b,a,d,0.119,0.657,237.715,1
id847,c,d,d,0.468,0.368,255.511,1
id848,e,b,a,0.519,0.442,,0
id849,d,d,h,0.999,0.483,,0
id850,h,b,i,0.322,0.521,,0
id851,b,a,e,0.451,0.418,,0
id852,h,b,b,0.421,0.435,,0
id853,f,e,i,0.59,0.395,,0
id854,g,e,j,0.055,0.595,,0
id855,d,c,h,0.212,0.441,,0
id856,e,a,a,0.832,0.32,231.976,1
id857,e,a,d,0.089,0.659,,0
id858,e,d,j,0.454,0.575,338.747,1
id859,c,b,c,0.235,0.398,,0
id860,h,a,j,0.713,0.408,,0
id861,g,a,j,0.306,0.498,,0
id862,g,e,i,0.359,0.457,257.24,1
id863,h,d,b,0.474,0.433,294.291,1
id864,a,a,i,0.826,0.518,,0
id865,a,a,g,0.286,0.372,,0
id866,h,c,h,0.564,0.446,192.844,1
id867,a,c,g,0.338,0.439,187.313,1
id868,d,a,e,0.833,0.488,,0
id869,d,d,h,0.287,0.509,,0
id870,a,d,h,0.826,0.417,,0
id871,f,d,h,0.32,0.502,,0
id872,b,d,i,0.717,0.381,,0
id873,g,a,i,0.191,0.535,208.277,1
id874,c,b,c,0.451,0.539,,0
id875,f,b,b,0.803,0.379,308.607,1
id876,a,e,a,0.734,0.323,255.234,1
id877,b,d,b,0.412,0.397,,0
id878,d,b,g,0.194,0.601,,0
id879,h,e,f,0.334,0.5,,0
id880,e,c,a,0.946,0.212,,0
id881,h,d,g,0.24,0.709,,0
id882,b,d,g,0.375,0.512,353.983,1
id883,f,a,c,0.864,0.578,,0
id884,a,b,g,0.749,0.462,358.399,1
id885,a,b,g,0.48,0.64,,0
id886,g,c,a,0.075,0.336,,0
id887,d,b,d,0.69,0.424,,0
id888,d,c,j,0.266,0.575,197.984,1
id889,c,e,j,0.53,0.485,,0
id890,d,e,d,0.328,0.588,170.06,1
id891,f,c,b,0.67,0.591,251.244,1
id892,g,c,e,0.25,0.568,,0
id893,d,d,f,0.456,0.455,286.142,1
id894,g,e,f,0.143,0.485,269.808,1
id895,c,b,h,0.648,0.435,264.294,1
id896,e,e,e,0.523,0.666,,0
id897,a,e,e,0.796,0.618,339.848,1
id898,f,a,f,0.806,0.382,242.726,1
id899,c,e,f,0.137,0.471,,0
id900,a,e,a,0.557,0.615,328.134,1
id901,f,c,j,0.908,0.462,,0
id902,g,b,g,0.733,0.457,,0
id903,c,a,c,0.48,0.492,,0
id904,h,d,a,0.296,0.552,266.769,1
id905,d,e,j,0.223,0.586,,0
id906,d,d,f,0.808,0.475,443.799,1
id907,h,c,b,0.197,0.473,,0
id908,d,d,e,0.891,0.396,254.15,1
id909,h,b,b,0.341,0.382,170.315,1
id910,g,e,a,0.665,0.56,315.74,1
id911,a,c,i,0.869,0.404,298.397,1
id912,c,b,g,0.286,0.57,,0
id913,c,c,j,0.428,0.678,217.93,1
id914,a,a,h,0.122,0.518,160.979,1
id915,h,d,c,0.439,0.419,290.46,1
id916,d,d,f,0.942,0.553,,0
id917,c,e,j,0.102,0.672,,0
id918,e,e,e,0.348,0.73,,0
id919,a,e,c,0.416,0.511,264.314,1
id920,b,a,b,0.541,0.695,,0
id921,h,e,d,0.4,0.379,197.749,1
id922,f,b,d,0.546,0.572,291.021,1
id923,d,e,g,0.995,0.252,,0
id924,h,d,g,0.34,0.47,249.842,1
id925,f,b,f,0.732,0.567,244.483,1
id926,h,a,i,0.325,0.608,320.827,1
id927,h,e,g,0.445,0.623,,0
id928,b,d,a,0.353,0.509,280.867,1
id929,c,b,f,0.347,0.582,,0
id930,g,b,e,0.274,0.585,,0
id931,h,d,i,0.119,0.632,,0
id932,g,d,c,0.564,0.409,294.869,1
id933,a,c,g,0.935,0.37,,0
id934,f,b,i,0.612,0.549,,0
id935,c,b,d,0.356,0.77,173.986,1
id936,f,d,f,0.531,0.538,326.949,1
id937,e,a,f,0.838,0.47,,0
id938,b,d,h,0.65,0.495,308.363,1
id939,d,a,i,0.862,0.405,,0
id940,c,d,a,0.196,0.527,,0
id941,c,a,j,0.116,0.486,180.165,1
id942,c,d,j,0.269,0.512,140.867,1
id943,d,d,c,0.731,0.422,220.229,1
id944,b,d,i,0.3,0.472,,0
id945,a,e,g,0.161,0.643,,0
id946,e,e,d,0.38,0.379,,0
id947,g,d,e,0.381,0.456,201.004,1
id948,a,b,h,0.558,0.228,252.327,1
id949,e,b,e,0.729,0.565,,0
id950,b,b,e,0.252,0.571,,0
id951,b,b,c,0.535,0.24,455.477,1
id952,f,a,g,0.782,0.365,237.596,1
id953,f,c,b,0.435,0.537,156.724,1
id954,c,a,c,0.355,0.575,230.076,1
id955,f,d,c,0.835,0.303,,0
id956,b,e,c,0.629,0.415,,0
id957,d,e,b,0.394,0.637,,0
id958,h,d,c,0.615,0.359,,0
id959,d,d,g,0.269,0.506,283.083,1
id960,f,a,f,0.219,0.701,,0
id961,f,d,b,0.18,0.54,,0
id962,e,c,j,0.898,0.546,,0
id963,h,b,b,0.077,0.467,,0
id964,c,b,g,0.357,0.622,,0
id965,d,e,d,0.722,0.441,,0
id966,a,d,e,0.931,0.257,391.609,1
id967,e,c,g,0.226,0.496,235.141,1
id968,c,b,c,0.097,0.565,,0
id969,e,d,c,0.769,0.529,,0
id970,h,a,b,0.488,0.317,370.983,1
id971,d,c,j,0.476,0.57,350.092,1
id972,d,a,c,0.533,0.541,317.953,1
id973,g,e,e,0.358,0.597,250.051,1
id974,e,e,b,0.288,0.489,221.628,1
id975,d,c,d,0.386,0.489,246.661,1
id976,b,a,i,0.38,0.503,258.858,1
id977,h,b,i,0.291,0.663,,0
id978,g,c,c,0.732,0.643,,0
id979,b,d,e,0.691,0.513,,0
id980,g,b,f,0.639,0.348,292.375,1
id981,g,b,c,0.535,0.573,,0
id982,d,b,g,0.575,0.516,,0
id983,b,d,g,0.472,0.575,,0
id984,g,a,c,0.559,0.397,195.885,1
id985,g,d,e,0.082,0.522,,0
id986,b,c,i,0.278,0.38,,0
id987,e,d,a,0.554,0.356,226.316,1
id988,b,a,c,0.731,0.532,,0
id989,f,c,j,0.339,0.477,218.83,1
id990,a,d,c,0.513,0.618,271.717,1
id991,g,d,a,0.855,0.337,429.401,1
id992,b,c,j,0.437,0.476,,0
id993,e,d,e,0.23,0.535,257.205,1
id994,e,b,e,0.644,0.477,,0
id995,b,d,g,0.518,0.477,370.237,1
id996,d,a,c,0.498,0.333,,0
id997,d,d,b,0.798,0.513,314.574,1
id998,f,a,a,0.909,0.405,267.95,1
id999,e,e,c,0.267,0.689,296.218,1
id1000,h,c,d,0.354,0.727,,0
id1001,g,c,a,0.671,0.55,,0
id1002,h,d,c,0.211,0.56,,0
id1003,h,b,g,0.15,0.433,212.029,1
id1004,b,b,d,0.569,0.473,378.492,1
id1005,b,c,f,0.286,0.775,272.891,1
id1006,h,c,h,0.081,0.519,,0
id1007,d,c,d,0.542,0.489,219.949,1
id1008,d,e,b,0.824,0.322,,0
id1009,e,b,h,0.782,0.679,,0
id1010,g,a,f,0.731,0.309,,0
id1011,e,c,j,0.401,0.307,205.858,1
id1012,f,e,f,0.824,0.487,197.483,1
id1013,e,a,g,0.753,0.43,321.991,1
id1014,h,a,h,0.336,0.427,215.328,1
id1015,h,a,c,0.314,0.561,311.653,1
id1016,e,e,e,0.647,0.415,180.762,1
id1017,c,e,a,0.491,0.447,218.114,1
id1018,h,e,e,0.096,0.643,,0
id1019,d,d,a,0.818,0.484,,0
id1020,a,c,b,0.589,0.564,291.442,1
id1021,h,d,j,0.251,0.542,286.906,1
id1022,b,d,c,0.493,0.419,,0
id1023,c,a,a,0.088,0.453,194.348,1
id1024,b,e,j,0.393,0.414,,0
id1025,e,c,h,0.185,0.479,,0
id1026,e,b,b,0.894,0.221,,0
id1027,e,e,b,0.723,0.444,256.696,1
id1028,a,b,f,0.614,0.601,,0
id1029,f,c,i,0.485,0.514,216.301,1
id1030,e,c,d,0.605,0.556,153.752,1
id1031,g,d,e,0.68,0.403,,0
id1032,g,a,g,0.432,0.563,,0
id1033,c,c,i,0.174,0.443,,0
id1034,b,a,g,0.552,0.489,,0
id1035,d,d,e,0.799,0.247,218.825,1
id1036,e,b,g,0.943,0.32,,0
id1037,d,d,f,0.465,0.572,,0
id1038,f,b,f,0.592,0.294,,0
id1039,e,d,i,0.749,0.491,249.248,1
id1040,e,c,i,0.728,0.359,,0
id1041,b,e,g,0.123,0.526,345.783,1
id1042,h,a,g,0.269,0.554,460.09,1
id1043,f,b,c,0.555,0.57,,0
id1044,c,d,g,0.364,0.65,,0
id1045,a,c,g,0.826,0.702,429.492,1
id1046,b,a,h,0.35,0.554,,0
id1047,b,d,d,0.646,0.556,291.782,1
id1048,b,b,f,0.727,0.503,360.645,1
id1049,e,e,c,0.068,0.459,235.872,1
id1050,d,d,c,0.478,0.435,,0
id1051,f,e,f,0.559,0.603,,0
id1052,c,e,g,0.409,0.386,,0
id1053,a,c,c,0.727,0.541,,0
id1054,c,d,j,0.292,0.523,219.78,1
id1055,b,c,j,0.216,0.625,242.822,1
id1056,d,b,j,0.416,0.572,,0
id1057,a,d,f,0.183,0.435,,0
id1058,a,e,a,0.864,0.245,374.961,1
id1059,f,d,f,0.823,0.464,232.943,1
id1060,b,c,f,0.725,0.413,417.855,1
id1061,f,e,d,0.93,0.575,252.842,1
id1062,c,d,e,0.233,0.475,,0
id1063,a,a,j,0.228,0.616,,0
id1064,h,e,g,0.447,0.736,271.18,1
id1065,c,a,i,0.321,0.449,,0
id1066,c,b,j,0.256,0.66,175.833,1
id1067,b,a,f,0.184,0.592,,0
id1068,c,b,c,0.289,0.421,,0
id1069,c,c,f,0.455,0.504,139.748,1
id1070,c,a,e,0.196,0.525,107.291,1
id1071,e,e,d,0.287,0.447,,0
id1072,h,d,g,0.554,0.422,,0
id1073,b,c,c,0.339,0.549,226.958,1
id1074,c,c,i,0.448,0.578,,0
id1075,g,a,i,0.408,0.391,478.502,1
id1076,a,d,f,0.45,0.432,303.256,1
id1077,f,b,h,0.696,0.642,227.017,1
id1078,e,a,j,0.638,0.468,253.37,1
id1079,f,d,i,0.452,0.499,,0
id1080,b,a,g,0.482,0.535,253.829,1
id1081,f,c,i,0.983,0.455,,0
id1082,c,a,f,0.077,0.499,134.501,1
id1083,c,a,a,0.462,0.65,231.276,1
id1084,d,e,j,0.451,0.353,,0
id1085,h,d,h,0.366,0.642,156.84,1
id1086,a,a,g,0.57,0.281,,0
id1087,h,a,e,0.265,0.578,208.868,1
id1088,b,d,f,0.508,0.66,334.622,1
id1089,c,e,h,0.155,0.548,180.975,1
id1090,f,d,b,0.234,0.506,,0
id1091,d,d,g,0.938,0.409,277.463,1
id1092,g,e,f,0.488,0.514,,0
id1093,f,b,h,0.488,0.395,,0
id1094,h,b,b,0.012,0.669,,0
id1095,b,e,e,0.719,0.576,,0
id1096,b,e,b,0.566,0.574,252.537,1
id1097,c,b,g,0.59,0.448,193.359,1
id1098,a,c,d,0.626,0.257,,0
id1099,f,a,d,0.919,0.374,,0
id1100,c,c,h,0.531,0.329,,0
id1101,e,c,c,0.278,0.562,,0
id1102,g,c,c,0.225,0.595,,0
id1103,g,a,i,0.336,0.617,,0
id1104,f,d,h,0.488,0.621,,0
id1105,h,d,d,0.458,0.616,,0
id1106,f,e,a,0.965,0.386,301.209,1
id1107,f,c,h,0.631,0.685,404.144,1
id1108,d,e,b,0.936,0.374,,0
id1109,d,e,a,0.747,0.084,260.042,1
id1110,e,b,c,0.834,0.409,,0
id1111,e,e,a,0.39,0.373,,0
id1112,c,b,j,0.292,0.462,214.738,1
id1113,d,a,g,0.965,0.467,,0
id1114,c,a,i,0.128,0.462,,0
id1115,f,c,h,0.832,0.215,224.059,1
id1116,e,e,g,0.249,0.33,,0
id1117,h,e,g,0.055,0.654,249.15,1
id1118,d,e,j,0.42,0.555,,0
id1119,c,b,j,0.515,0.532,261.853,1
id1120,c,b,a,0.086,0.544,213.12,1
id1121,c,e,b,0.096,0.549,186.562,1
id1122,c,d,g,0.058,0.472,240.817,1
id1123,c,d,i,0.09,0.738,,0
id1124,e,a,a,0.668,0.434,,0
id1125,b,e,j,0.092,0.628,,0
id1126,d,e,h,0.42,0.635,,0
id1127,d,a,b,0.169,0.716,262.413,1
id1128,d,d,b,0.54,0.569,234.626,1
id1129,h,a,j,0.351,0.587,314.487,1
id1130,d,b,b,0.895,0.673,351.057,1
id1131,g,c,i,0.327,0.37,288.765,1
id1132,h,a,f,0.573,0.703,307.366,1
id1133,e,b,a,0.621,0.567,224.055,1
id1134,b,c,d,0.356,0.58,,0
id1135,b,c,c,0.269,0.653,329.966,1
id1136,d,a,a,0.464,0.564,,0
id1137,e,c,e,0.288,0.593,184.989,1
id1138,b,b,c,0.067,0.75,299.265,1
id1139,h,a,e,0.074,0.574,177.577,1
id1140,a,c,g,0.29,0.576,,0
id1141,a,e,j,0.232,0.625,277.304,1
id1142,f,c,c,0.855,0.271,241.346,1
id1143,f,d,i,0.657,0.566,194.207,1
id1144,b,e,b,0.805,0.514,249.173,1
id1145,h,c,d,0.557,0.403,172.977,1
id1146,a,a,d,0.529,0.388,,0
id1147,b,b,h,0.511,0.462,323.355,1
id1148,e,a,a,0.146,0.422,357.976,1
id1149,b,b,d,0.369,0.679,328.688,1
id1150,e,a,f,0.153,0.487,,0
id1151,c,a,c,0.082,0.567,,0
id1152,e,a,a,0.633,0.477,227.964,1
id1153,a,e,j,0.563,0.49,329.787,1
id1154,a,a,e,0.941,0.442,,0
id1155,f,c,b,0.723,0.354,,0
id1156,a,c,c,0.367,0.414,348.187,1
id1157,d,d,j,0.896,0.471,258.068,1
id1158,c,a,i,0.37,0.55,,0
id1159,e,e,d,0.144,0.494,210.936,1
id1160,f,c,d,0.919,0.417,,0
id1161,f,b,c,0.531,0.513,303.255,1
id1162,f,c,c,0.706,0.477,205.112,1
id1163,e,e,f,0.272,0.67,,0
id1164,e,e,a,0.341,0.57,299.802,1
id1165,d,e,j,0.61,0.355,276.364,1
id1166,a,a,b,0.674,0.481,,0
id1167,e,b,d,0.56,0.36,,0
id1168,h,e,i,0.493,0.4,317.611,1
id1169,g,e,g,0.53,0.559,,0
id1170,d,a,j,0.99,0.41,373.15,1
id1171,e,c,c,0.203,0.517,197.226,1
id1172,b,a,g,0.597,0.635,,0
id1173,e,d,f,0.544,0.552,,0
id1174,a,e,h,0.525,0.488,,0
id1175,f,d,a,0.774,0.552,,0
id1176,e,b,c,0.363,0.362,,0
id1177,e,e,c,0.879,0.341,283.478,1
id1178,h,b,i,0.157,0.499,164.769,1
id1179,f,a,a,0.847,0.752,,0
id1180,e,e,h,0.476,0.549,,0
id1181,c,e,e,0.071,0.485,198.517,1
id1182,e,a,e,0.368,0.45,180.526,1
id1183,b,a,b,0.609,0.53,,0
id1184,b,a,e,0.736,0.599,249.008,1
id1185,c,e,e,0.096,0.472,124.758,1
id1186,g,c,c,0.106,0.578,216.417,1
id1187,f,d,f,0.223,0.539,,0
id1188,h,d,h,0.429,0.52,,0
id1189,c,b,c,0.391,0.606,210.296,1
id1190,e,d,a,0.574,0.755,241.007,1
id1191,g,d,g,0.739,0.393,238.18,1
id1192,c,e,f,0.247,0.514,,0
id1193,c,a,c,0.072,0.551,,0
id1194,f,c,j,0.193,0.564,258.101,1
id1195,c,a,f,0.174,0.454,251.875,1
id1196,g,d,c,0.542,0.656,,0
id1197,b,c,g,0.349,0.646,251.881,1
id1198,a,b,f,0.776,0.64,,0
id1199,h,e,e,0.311,0.443,,0
id1200,b,b,a,0.641,0.454,307.899,1
id1201,d,b,h,0.973,0.364,,0
id1202,a,d,g,0.511,0.431,272.079,1
id1203,a,a,g,0.332,0.57,226.83,1
id1204,a,a,f,0.514,0.358,,0
id1205,e,b,b,0.528,0.362,,0
id1206,d,e,c,0.938,0.537,460.617,1
id1207,a,c,b,0.268,0.497,,0
id1208,d,c,b,0.646,0.432,324.822,1
id1209,a,a,a,0.572,0.702,310.594,1
id1210,a,b,f,0.544,0.35,,0
id1211,b,c,b,0.362,0.61,234.865,1
id1212,h,b,f,0.405,0.674,253.014,1
id1213,h,c,d,0.485,0.536,,0
id1214,b,a,i,0.317,0.404,,0
id1215,c,e,f,0.431,0.543,,0
id1216,a,c,b,0.546,0.345,170.385,1
id1217,c,c,d,0.053,0.575,96.506,1
id1218,e,e,h,0.893,0.449,,0
id1219,f,c,j,0.753,0.422,376.347,1
id1220,f,b,e,0.16,0.659,112.351,1
id1221,e,a,f,0.68,0.583,180.237,1
id1222,a,c,f,0.309,0.408,,0
id1223,h,d,a,0.064,0.647,249.272,1
id1224,f,a,i,0.968,0.383,291.527,1
id1225,d,e,j,0.485,0.389,184.016,1
id1226,c,d,d,0.446,0.556,,0
id1227,h,c,i,0.345,0.411,143.859,1
id1228,h,a,f,0.65,0.593,,0
id1229,g,a,d,0.639,0.476,288.474,1
id1230,d,a,i,0.737,0.362,,0
id1231,c,a,e,0.141,0.642,137.762,1
id1232,f,b,e,0.917,0.479,225.461,1
id1233,c,c,h,0.378,0.6,,0
id1234,e,d,h,0.945,0.429,,0
id1235,g,d,c,0.723,0.498,325.59,1
id1236,c,c,d,0.48,0.56,,0
id1237,c,c,e,0.101,0.421,,0
id1238,e,a,b,0.717,0.608,183.303,1
id1239,f,b,f,0.401,0.532,152.414,1
id1240,f,b,b,0.612,0.402,,0
id1241,c,a,c,0.489,0.464,208.226,1
id1242,e,a,f,0.491,0.494,,0
id1243,a,d,b,0.565,0.567,211.502,1
id1244,c,d,i,0.291,0.508,103.023,1
id1245,b,c,b,0.492,0.555,204.764,1
id1246,e,d,e,0.183,0.594,107.758,1
id1247,a,e,i,0.654,0.657,267.099,1
id1248,c,a,d,0.052,0.545,,0
id1249,a,d,h,0.304,0.483,201.222,1
id1250,d,d,f,0.88,0.584,,0
id1251,a,a,b,0.579,0.527,368.977,1
id1252,d,e,f,0.965,0.444,,0
id1253,c,e,d,0.178,0.442,82.74,1
id1254,e,a,f,0.947,0.437,287.007,1
id1255,c,d,i,0.262,0.505,,0
id1256,h,b,d,0.534,0.385,202.246,1
id1257,g,b,a,0.527,0.482,,0
id1258,e,b,d,0.533,0.529,247.378,1
id1259,c,e,a,0.178,0.49,164.033,1
id1260,f,d,f,0.852,0.402,233.664,1
id1261,h,a,f,0.236,0.532,,0
id1262,a,b,h,0.258,0.499,257.618,1
id1263,c,c,j,0.314,0.508,,0
id1264,c,a,f,0.312,0.392,145.009,1
id1265,a,e,h,0.447,0.533,,0
id1266,c,a,d,0.708,0.456,116.278,1
id1267,h,d,i,0.11,0.562,268.956,1
id1268,g,a,e,0.491,0.312,,0
id1269,d,c,b,0.928,0.547,232.62,1
id1270,a,e,b,0.911,0.375,312.206,1
id1271,b,d,h,0.217,0.399,427.027,1
id1272,a,d,i,0.414,0.694,213.086,1
id1273,c,a,g,0.104,0.604,238.177,1
id1274,a,d,h,0.511,0.619,,0
id1275,f,a,d,0.795,0.454,,0
id1276,d,b,g,0.717,0.382,,0
id1277,d,d,h,0.501,0.45,216.734,1
id1278,d,e,i,0.575,0.432,291.008,1
id1279,g,c,i,0.297,0.708,,0
